repository	stratum	commit	path	status	reason	bytes	sha256	extension	language	line_count	token_count	identifier_count	vocabulary_size	comment_line_count	import_count	declaration_count	test_marker_line_count	error_handling_line_count	parse_status	parse_node_count	parse_error
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/mesh-skeleton.md	included		4943	9c60e619eed1639fe0b08d0a3ea008aaa10050089e3cf3c39e0ae5ac630114f6	.md	markdown	87	762	762	357	8	na	na	7	2	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/mesh-tooling.md	included		35612	7d3f7f2a84d722910a18a4ba94d31d35d5374429a740b6bb70f1791cf0ecd76c	.md	markdown	149	5318	5318	1594	9	na	na	26	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/node-care.md	included		5959	ac9f6dcc85ac2b11cdac046331ea3c9e07859e593ad1f8d0854d2c885d9e96a3	.md	markdown	127	982	982	388	13	na	na	22	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/node-condition-vs-code-verdict-mesh-doctor-supervise-2026-08-21.md	included		10025	455da2ecd2123f8b99c2e42794c1c1657ad2681d5802763bc54716473a6106d5	.md	markdown	167	1558	1558	475	14	na	na	44	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/operating-model.md	included		5084	c8225a70f52555b1376f6d6b920fb0cec910fa3e12110a7408a03d41efa791a1	.md	markdown	71	772	772	383	6	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/orphan-census-2026-08-27.md	included		5351	0ae5c58f31e6e859f9de9ac5492b561a4762fdf9246604c807ee0b8790561747	.md	markdown	89	817	817	378	8	na	na	8	1	na	na	
lte-workstation	python	e8f47364e5a0f224c1bd03331df592272a187df5	docs/paper/detectors/d1_self_grepping_gate.py	included		10630	4ab93640e886efd46115b8cc3f7ec74745926238a4562b688d1610321f36df90	.py	python	211	1440	1440	360	22	2	6	12	6	parsed	1571	
lte-workstation	python	e8f47364e5a0f224c1bd03331df592272a187df5	docs/paper/detectors/d2_silent_fallback.py	included		15118	cf4a9ec6474714fc0b63a32dacc8c82e1e41c32d9706b447f645136dc95df0b6	.py	python	262	1993	1993	502	23	2	6	11	4	parsed	1821	
lte-workstation	python	e8f47364e5a0f224c1bd03331df592272a187df5	docs/paper/detectors/d3_window_under_cadence.py	included		20870	2b0185586c312cc1d7fb018f13f8519bd2381638ff6c64b55788b45550b1e244	.py	python	441	2717	2717	593	37	2	8	17	2	parsed	2565	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/paper/green-lies-taxonomy.md	included		35203	b245a22d62701d8226e0b2b625ed48628cdb455278237348b73b753c22fa3a2a	.md	markdown	519	5404	5404	1284	58	na	na	88	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/phone-collect-blind-to-the-working-path-2026-08-21.md	included		10457	e25314d880ea4d5db7dcaa15a4dd818c94b1d3461cfe369c5b6c3393087c05c9	.md	markdown	167	1572	1572	542	14	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/proprioception-from-sys.md	included		6422	748ff5acc90b2fdbeca9f1517470a5ec2abd6ef403eebba503c09a6433e203d0	.md	markdown	91	1075	1075	423	13	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/research-uxn-gates-as-data.md	included		29547	b9d6ed8fe23145ca96cc79b8e5bac6aea6674fe8a3cd9eef6e0c704be8d08426	.md	markdown	444	723	723	289	49	na	na	3	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reticulum-offgrid-proof.md	included		4553	9a6665ae21e066e59cee840fa67a8e71f17a86e6606df7fee0175d1e38f76151	.md	markdown	85	634	634	258	9	na	na	3	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reticulum-radio-lane.md	included		5481	d4d44225bbfc0bd1f52b7f668dd3140ff5cdea2b16b13501670f34389119fbe6	.md	markdown	103	761	761	364	11	na	na	3	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reticulum-remote-shell.md	included		3606	44d98e5c788b7f839ad36bdbec484d64d96ff89d232976f60ca8b300f9a9b49d	.md	markdown	63	576	576	236	8	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/review-niche-construction-lan-newdevice-2026-08-29.md	included		8321	259742c2ddc0269efb789d058a5dd6f213f5eaa2596ea170807781de1e70eb90	.md	markdown	134	1238	1238	542	15	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-agential-reversion-in-individuality-2026-08-25.md	included		6940	01032abadb9cda9b64d2f18b99f6647f8b46f872d683253ca3a318bc474f4e81	.md	markdown	112	977	977	480	14	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-constructive-neutral-evolution-entrenchment-vitality-2026-08-20.md	included		9282	700c5da25d42198b0f63b059344a57e4a1bfd17b84b94f2021c4303cb93491ad	.md	markdown	126	1230	1230	519	18	na	na	19	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-dormancy-dangerous-middle-dwell-band-link-heal-2026-08-20.md	included		11356	4c35add8ffefadb14e4f47cf2e02d3aaa1414275b692debe6287d1365bcca74b	.md	markdown	186	1660	1660	669	23	na	na	20	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-modes-ecology-hallmark-vitality-2026-07-29.md	included		5442	b7a06538b6db6408fd55e1991447783b272e7b5c4b15fe81772d427096ca9802	.md	markdown	82	728	728	338	12	na	na	4	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-nfds-frequency-dependence-driver-vitality-2026-07-29.md	included		4654	6eee2f6ecae4b304f19459e4d53f6f4b447bce3c57fdfb7a441bc458fb1e8993	.md	markdown	74	631	631	331	15	na	na	6	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-openworld-trigger-provenance-spontaneity-mesh-vitality-2026-08-17.md	included		9511	e257a10eb23e97ccb843968c9891309014cf305658bd1cd0d32facf984f14454	.md	markdown	158	1379	1379	598	22	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/alife-raf-catalytic-closure-food-set-vitality-2026-08-18.md	included		8295	f4dcc8bda2ed98aff7a2f8197c9e4f920c788fd2583fd27950e1da9b68ece6e7	.md	markdown	141	1229	1229	477	18	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/allostasis-joint-dysregulation-mahalanobis-mesh-algedonic-2026-07-30.md	included		5412	10280d5cebcb7bc9066f63db7df7aa8bc971cb2199229e7a14c2ae6b33f6c68d	.md	markdown	80	702	702	379	12	na	na	3	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/allostasis-love-the-noise-viability-csd-2026-07-27.md	included		5027	f4d00c8c88aff987b13a666c7b4f83bc98ae6b4ac0bb844a5d11e28b83f89d3a	.md	markdown	67	715	715	353	9	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/allostasis-ultrastability-trials-to-stable-field-mesh-homeostasis-2026-07-28.md	included		4457	bfd30608bfd0bb1735e445eefd3262696c9008500a8208be29c5fd868c08e8ea	.md	markdown	63	607	607	298	10	na	na	5	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/allostatic-load-specification-curve-panel-vs-rule-perimeter-2026-08-22.md	included		8715	ea1975334125bcb57d59c2352b952975fbae1f25d9f49f067f414f4453ddbb5e	.md	markdown	135	1210	1210	502	11	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/allostatic-overload-type1-type2-energy-balance-mesh-algedonic-2026-08-21.md	included		8037	430c0f4a32b9a8e2e50eacaa6646fb740cb9c2d772fb456bc72f3d3aa18f2caf	.md	markdown	119	1087	1087	517	17	na	na	10	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-bounded-inflection-recovery-curvature-mesh-resource-guard-2026-07-31.md	included		6574	b0bd139a9d77a86404d2b999b3d9f662956fe2e29fd88518f9d11c6f30399e59	.md	markdown	93	904	904	407	13	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-criticality-boundary-excess-volatility-mesh-resource-guard-2026-08-15.md	included		8208	a3cc4bb07b93f27be507d4fc9a5850d19d79c3eea591e8faaaaf1358e233dba0	.md	markdown	137	1161	1161	490	14	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-degeneracy-vs-redundancy-mesh-sensorium-2026-07-31.md	included		6750	d53f14f15e1de236870fe47b260860938321f00022b73440755ce5b782e4ad26	.md	markdown	108	888	888	407	16	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-generalized-drawdown-barrier-resource-guard-2026-08-18.md	included		8954	f98ad2a974dfb9ee6944bfdfa2893ccb08355b86336920c5a0cc097e5fb16e59	.md	markdown	131	1351	1351	494	11	na	na	19	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-intrinsic-tail-start-inflection-mesh-convexity-2026-08-26.md	included		17231	dbeca9653a3c8bc31c8edcbdf45821d0a7b1492baca27b5d55831436770a6f88	.md	markdown	252	2553	2553	790	27	na	na	32	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-joint-failure-amplification-mesh-sensorium-2026-08-04.md	included		9091	1842246767bb26e3ab55a59ac174cfb1040d62b500310eacc6b092ff39fd64f9	.md	markdown	149	1289	1289	514	17	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-kappa-preasymptotic-minimum-n-mesh-convexity-2026-07-28.md	included		6128	e590a9443cd7d169aff79daeaf5a367b70efee9f6dedbe18e2e6b8f51f67dd5a	.md	markdown	81	926	926	383	12	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-omega-bankruptcy-rate-accumulated-hazard-resource-guard-2026-08-20.md	included		8366	0aa6bfdcc3d02a0d901406acd45f87bd5dad69caa8a52131c5dbaef65b434b0b	.md	markdown	118	1213	1213	484	17	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-parisian-ruin-dwell-resource-guard-2026-07-29.md	included		5703	dddf817cf613105f9e30d159d910720c32e914f90645cd30a45415cd5ba9b02d	.md	markdown	81	778	778	331	12	na	na	9	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-plugin-buffer-ruin-decision-centric-pace-runway-2026-08-19.md	included		8183	8a137545e2a4de86d964e6da463b428e685d0518a390d058aa5a61006086e308	.md	markdown	131	1163	1163	471	13	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-second-order-stress-test-dose-ladder-chaos-verify-2026-08-26.md	included		9740	5d986facce8892dd8d0c72eaebcf1c8844006dd18fb7072f62899f72141f58b1	.md	markdown	150	1402	1402	538	22	na	na	24	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-sharp-restart-holdout-truncated-arm-link-heal-2026-08-22.md	included		10125	2052f66f6345c3584e5769a73a78e5326beae004f0db18b43a693f6944f889eb	.md	markdown	158	1462	1462	583	14	na	na	18	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-signed-damage-response-spectral-gap-mesh-sensorium-2026-08-15.md	included		11706	e76ed0e081349616ef28dcab589675036f5eff2a456bbc02ede2bf9452674b36	.md	markdown	191	1604	1604	605	21	na	na	16	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-single-big-jump-max-to-sum-knowledge-publish-2026-08-24.md	included		9963	628e63a071ea49c6a3b72b1705edda7c561108a8ea54540b25f02340f846d439	.md	markdown	144	1508	1508	564	15	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-sontag-lograte-convexity-schedule-mesh-convexity-2026-08-19.md	included		10296	c48b5208d1164c59d7b668d1325f3028b0c8e94527c3ed998312c40e3ce46731	.md	markdown	156	1468	1468	563	20	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-taleb-douady-left-tail-direction-mesh-convexity-2026-07-30.md	included		4814	457c6d3eb1faa81b0a060297057a1805093053521fe18e0492fb29da6567b963	.md	markdown	71	683	683	298	12	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/antifragility-threshold-stability-lambda-gate-mesh-convexity-2026-08-10.md	included		10965	8b502b35751fc9a8c08c04311f765be6b95c91aaa8a71b19b30d8edb0fba46cc	.md	markdown	184	1527	1527	559	15	na	na	22	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/assembly-theory-selection-signature-vitality-2026-07-31.md	included		7179	466b8f4ffd1ffe98d82fbf7c076a1206a14653331f63f8bdd1d45d24d12b3c97	.md	markdown	102	971	971	451	16	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-allopoiesis-loop-closure-vitality-2026-07-29.md	included		6047	ae4054e6a90ca50f9b016c42010feb0ec4d2843fb8f4b3381780a6c6322e6518	.md	markdown	95	823	823	377	11	na	na	13	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-bunch-lifeness-discovered-entity-cofail-reflex-health-2026-08-18.md	included		11239	cc61ed150f49b0678c746ac74dfcb581a64c262c687836a54b5c54197fe1725c	.md	markdown	149	1638	1638	652	19	na	na	15	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-causal-symmetrization-dynamical-closure-closure-symmetry-2026-08-04.md	included		10635	137914b859d0043eef845ceebd8578dd79fc9fcf8ae4a31bb5b24062eefe76f3	.md	markdown	126	1483	1483	586	15	na	na	15	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-closure-of-constraints-organizational-2026-07-28.md	included		7467	ba932ef952c495e4a53fe1aa7fe1ef5900cb7047e1165d60a2a0a1c8a15cacc8	.md	markdown	116	1043	1043	431	13	na	na	15	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-complexity-ratio-fernandez-vitality-2026-07-29.md	included		5705	e97cc26d3c08149a26453afc88e99e7a59012793f4e1c54f3add49d8bae5cb7d	.md	markdown	82	766	766	306	10	na	na	4	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-constraint-conservation-timescale-closure-2026-08-04.md	included		9724	22551c96707cdd508c99f4a348dbe609ea1a4819cdfc3815df86d594e45ca3c7	.md	markdown	157	1388	1388	590	15	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-constraint-decay-timescale-gpu-activity-2026-08-25.md	included		9825	460f2d66c5fdd4c3af88435300bb44c68a68b6a366be1037ffd3d41bcb29a2ee	.md	markdown	146	1463	1463	569	17	na	na	23	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-cot-self-maintenance-positive-flux-closure-2026-08-25.md	included		9670	2129e3a81cc5f260aca459d936f0dc98f995479d90ed41e6c2dc6c7eb90044aa	.md	markdown	149	1406	1406	547	18	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-measurement-control-complementarity-link-heal-2026-08-18.md	included		10633	3aa6089b674e062d02317c9d65595eeb22945ff4893002bbf047bfb78295a4a5	.md	markdown	162	1566	1566	623	17	na	na	32	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-reentry-selfreference-hw-fault-watch-2026-08-17.md	included		16524	415dc5c38cc743137da49d902fe7686394eb8e7dda79a8a0589772803b691f58	.md	markdown	241	2499	2499	818	22	na	na	37	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-semantic-closure-interpreter-provenance-closure-semantic-2026-08-16.md	included		13569	05c484be3a4c6b849de11a732482cf766014acf0b726207575221cd68ecc7f2d	.md	markdown	200	2010	2010	726	23	na	na	27	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-so-model-signed-leverage-sound-reflex-2026-08-20.md	included		9671	911103eb6a84fa74ae7eff16ac7058404f80973e3bb11f9134907cf1d5e61309	.md	markdown	160	1426	1426	550	12	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-sympoiesis-heteronomy-holobiont-vitality-2026-07-29.md	included		6051	0979bcc816e7deb4206b7a348ee2701fc6feca3b3aa96fa3bf74b13a5a4a5d0c	.md	markdown	107	793	793	379	13	na	na	7	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-two-rate-regime-homeostasis-vs-inert-records-2026-08-22.md	included		11516	c0b50e4f0e23c28fccd0b4f8184262ad6237d6f480e7c6a24d3de2e9bc9ce5a5	.md	markdown	176	1663	1663	621	19	na	na	21	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/autopoiesis-viability-space-mortality-manifold-pace-runway-2026-07-31.md	included		5889	6c394b85d383538c466448dd957869a91f2d1aec3715b651ac4e7dc0728a9bef	.md	markdown	88	812	812	408	10	na	na	6	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-code-duality-handoff-fidelity-2026-07-29.md	included		7191	ce16e053aa975bc5da73d1ef52d9f1780a3a3aa8ba3ccabd458626468734d564	.md	markdown	92	1049	1049	430	13	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-code-vs-interpretant-light-expectedness-2026-07-29.md	included		8473	200eae420c8235eed604ebfe4389f56610d9d79e806dd059e45a0b42910d9a6b	.md	markdown	125	1209	1209	462	10	na	na	20	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-dialogue-of-constraints-paradigm-of-choice-mesh-organ-2026-08-18.md	included		11789	eb1760601ff0da0cf61683c101fe9617fd5aa4b86f5a0d10ac4200100664f845	.md	markdown	188	1719	1719	658	15	na	na	17	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-dicisign-subject-index-vs-predicate-imac-peripherals-2026-08-22.md	included		7111	b942f5b13e083c79304d7f67330f0e19ed776765e186dfddf5314e7c789d8213	.md	markdown	111	1023	1023	430	12	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-ecoacoustics-aci-sonic-heterogeneity-soundscape-2026-08-21.md	included		13780	3d74e4fe6e3809201b665313d5aff31f1ab2c94354548e68f376d11aa8f4ef17	.md	markdown	197	2011	2011	732	24	na	na	31	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-efficiency-sensing-census-detection-probability-2026-08-17.md	included		11561	c066645ace2a319378a2fcfdc807a14c65795484d6dfc71d6bbf3e9c220a0f0a	.md	markdown	159	1723	1723	696	15	na	na	23	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-functional-cycle-closure-2026-07-24.md	included		6121	9a04c890c1f6121bcaf33aaf3bf315c23752a958da2915e63fc20e1f1745bafb	.md	markdown	97	901	901	406	10	na	na	12	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-incentive-salience-wanting-vs-liking-needs-2026-08-18.md	included		10176	103bb1fa83ac01758090482f481d3732d9d8ff7cf9036d6284a150c15b17c8f5	.md	markdown	154	1401	1401	588	16	na	na	19	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-index-vs-icon-perimeter-stranger-2026-07-28.md	included		10454	3c2bc8da54d14e625a8c2f0d44a7c9b3933899b75d874f53cce59a0c9b242048	.md	markdown	145	1463	1463	523	13	na	na	14	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-information-balance-wake-recognizer-2026-07-27.md	included		8328	9e3f5b6754a18d88123055446a9b03bb6fa88d2735470547b01a1b1eab573c6d	.md	markdown	117	1181	1181	497	13	na	na	11	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-interactive-sign-claim-liveness-2026-07-30.md	included		8329	8b8ceb723a6ff69b5b597f6fd75a425c11251a787fa0ca6e69d9d7f9293f8f7b	.md	markdown	120	1240	1240	480	11	na	na	16	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-interpretant-temporal-self-reference-mesh-doctor-2026-08-10.md	included		9023	6b28bb42ca62ba0bfaf7718e69c2695daca9580ba23e02667079f9bc89cb1757	.md	markdown	139	1389	1389	547	20	na	na	21	1	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/biosemiotics-senome-analog-continuum-band-collapse-cell-signal-2026-08-18.md	included		15048	59b980871234c88cc42e3dec99011ef120c3c9b6fcf10759a708f74954e3f6cc	.md	markdown	213	2181	2181	787	17	na	na	23	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/cas-driven-criticality-neighborhood-separability-mesh-criticality-2026-08-18.md	included		11848	103424aff93d4b93accd57fbe96ab407469dfdf108cc0499e8e90a9a91890c09	.md	markdown	185	1651	1651	640	16	na	na	18	0	na	na	
lte-workstation	markdown	e8f47364e5a0f224c1bd03331df592272a187df5	docs/reviews/cas-habituation-hallmarks-h7-stimulus-specificity-algedonic-2026-08-20.md	included		12577	00bf02da1dd40d92fbdc5bef0122d2ef93e76932c409e7eeeea723a91dbfcfcc	.md	markdown	186	1743	1743	668	20	na	na	17	0	na	na	
